0	0	0
0.1	0	0
0.2	0	0
0.3	0	0
0.4	0	0
0.5	0	0
0.6	0	0
0.7	0	0
0.8	0	0
0.9	0	0
1	0	0
0	0.1	0.587785
0.1	0.1	0.181636
0.2	0.1	-0.475528
0.3	0.1	-0.475528
0.4	0.1	0.181636
0.5	0.1	0.587785
0.6	0.1	0.181636
0.7	0.1	-0.475528
0.8	0.1	-0.475528
0.9	0.1	0.181636
1	0.1	0.587785
0	0.2	-0.951057
0.1	0.2	-0.293893
0.2	0.2	0.769421
0.3	0.2	0.769421
0.4	0.2	-0.293893
0.5	0.2	-0.951057
0.6	0.2	-0.293893
0.7	0.2	0.769421
0.8	0.2	0.769421
0.9	0.2	-0.293893
1	0.2	-0.951057
0	0.3	0.951057
0.1	0.3	0.293893
0.2	0.3	-0.769421
0.3	0.3	-0.769421
0.4	0.3	0.293893
0.5	0.3	0.951057
0.6	0.3	0.293893
0.7	0.3	-0.769421
0.8	0.3	-0.769421
0.9	0.3	0.293893
1	0.3	0.951057
0	0.4	-0.587785
0.1	0.4	-0.181636
0.2	0.4	0.475528
0.3	0.4	0.475528
0.4	0.4	-0.181636
0.5	0.4	-0.587785
0.6	0.4	-0.181636
0.7	0.4	0.475528
0.8	0.4	0.475528
0.9	0.4	-0.181636
1	0.4	-0.587785
0	0.5	-4.89859e-16
0.1	0.5	-1.51375e-16
0.2	0.5	3.96304e-16
0.3	0.5	3.96304e-16
0.4	0.5	-1.51375e-16
0.5	0.5	-4.89859e-16
0.6	0.5	-1.51375e-16
0.7	0.5	3.96304e-16
0.8	0.5	3.96304e-16
0.9	0.5	-1.51375e-16
1	0.5	-4.89859e-16
0	0.6	0.587785
0.1	0.6	0.181636
0.2	0.6	-0.475528
0.3	0.6	-0.475528
0.4	0.6	0.181636
0.5	0.6	0.587785
0.6	0.6	0.181636
0.7	0.6	-0.475528
0.8	0.6	-0.475528
0.9	0.6	0.181636
1	0.6	0.587785
0	0.7	-0.951057
0.1	0.7	-0.293893
0.2	0.7	0.769421
0.3	0.7	0.769421
0.4	0.7	-0.293893
0.5	0.7	-0.951057
0.6	0.7	-0.293893
0.7	0.7	0.769421
0.8	0.7	0.769421
0.9	0.7	-0.293893
1	0.7	-0.951057
0	0.8	0.951057
0.1	0.8	0.293893
0.2	0.8	-0.769421
0.3	0.8	-0.769421
0.4	0.8	0.293893
0.5	0.8	0.951057
0.6	0.8	0.293893
0.7	0.8	-0.769421
0.8	0.8	-0.769421
0.9	0.8	0.293893
1	0.8	0.951057
0	0.9	-0.587785
0.1	0.9	-0.181636
0.2	0.9	0.475528
0.3	0.9	0.475528
0.4	0.9	-0.181636
0.5	0.9	-0.587785
0.6	0.9	-0.181636
0.7	0.9	0.475528
0.8	0.9	0.475528
0.9	0.9	-0.181636
1	0.9	-0.587785
0	1	0
0.1	1	0
0.2	1	0
0.3	1	0
0.4	1	0
0.5	1	0
0.6	1	0
0.7	1	0
0.8	1	0
0.9	1	0
1	1	0
