0	0	0
0.1	0	0
0.2	0	0
0.3	0	0
0.4	0	0
0.5	0	0
0.6	0	0
0.7	0	0
0.8	0	0
0.9	0	0
1	0	0
0	0.1	0
0.1	0.1	1.65501e-12
0.2	0.1	7.27451e-12
0.3	0.1	1.29955e-11
0.4	0.1	5.81193e-12
0.5	0.1	2.45022e-11
0.6	0.1	4.74817e-12
0.7	0.1	1.54673e-11
0.8	0.1	2.51693e-11
0.9	0.1	1.51324e-11
1	0.1	2.59658e-11
0	0.2	0
0.1	0.2	2.88708e-12
0.2	0.2	1.23344e-11
0.3	0.2	2.16177e-11
0.4	0.2	1.03855e-11
0.5	0.2	4.23416e-11
0.6	0.2	1.0535e-11
0.7	0.2	3.06171e-11
0.8	0.2	2.73228e-11
0.9	0.2	9.99612e-12
1	0.2	4.06575e-11
0	0.3	0
0.1	0.3	2.58082e-12
0.2	0.3	1.17721e-11
0.3	0.3	2.07238e-11
0.4	0.3	1.03621e-11
0.5	0.3	3.60075e-11
0.6	0.3	1.6121e-11
0.7	0.3	3.94754e-11
0.8	0.3	3.18221e-11
0.9	0.3	1.95295e-11
1	0.3	4.81151e-11
0	0.4	0
0.1	0.4	1.66656e-12
0.2	0.4	7.14578e-12
0.3	0.4	1.2632e-11
0.4	0.4	5.91863e-12
0.5	0.4	2.28145e-11
0.6	0.4	5.46285e-12
0.7	0.4	1.858e-11
0.8	0.4	2.29424e-11
0.9	0.4	1.6325e-11
1	0.4	2.58706e-11
0	0.5	4.89859e-16
0.1	0.5	1.51375e-16
0.2	0.5	3.96304e-16
0.3	0.5	3.96304e-16
0.4	0.5	1.51375e-16
0.5	0.5	4.89859e-16
0.6	0.5	1.51375e-16
0.7	0.5	3.96304e-16
0.8	0.5	3.96304e-16
0.9	0.5	1.92229e-11
1	0.5	1.55227e-11
0	0.6	0
0.1	0.6	1.76792e-12
0.2	0.6	7.34329e-12
0.3	0.6	1.33825e-11
0.4	0.6	6.12066e-12
0.5	0.6	2.68997e-11
0.6	0.6	1.032e-11
0.7	0.6	2.88518e-11
0.8	0.6	2.66819e-11
0.9	0.6	2.9662e-11
1	0.6	4.11113e-11
0	0.7	0
0.1	0.7	2.43744e-12
0.2	0.7	1.17092e-11
0.3	0.7	2.17801e-11
0.4	0.7	1.01611e-11
0.5	0.7	2.86779e-11
0.6	0.7	7.1782e-12
0.7	0.7	2.76043e-11
0.8	0.7	3.46151e-11
0.9	0.7	6.18128e-12
1	0.7	1.34933e-11
0	0.8	0
0.1	0.8	2.64522e-12
0.2	0.8	1.17054e-11
0.3	0.8	2.12187e-11
0.4	0.8	9.90935e-12
0.5	0.8	4.01974e-11
0.6	0.8	1.02773e-11
0.7	0.8	3.31383e-11
0.8	0.8	4.49674e-11
0.9	0.8	2.67238e-11
1	0.8	6.47502e-11
0	0.9	0
0.1	0.9	1.71069e-12
0.2	0.9	7.44649e-12
0.3	0.9	1.33453e-11
0.4	0.9	6.51776e-12
0.5	0.9	2.59073e-11
0.6	0.9	3.25109e-12
0.7	0.9	2.59923e-11
0.8	0.9	8.29642e-12
0.9	0.9	1.64167e-11
1	0.9	3.98976e-11
0	1	0
0.1	1	0
0.2	1	0
0.3	1	0
0.4	1	0
0.5	1	0
0.6	1	0
0.7	1	0
0.8	1	0
0.9	1	0
1	1	0
