0	0	0
0.1	0	0
0.2	0	0
0.3	0	0
0.4	0	0
0.5	0	0
0.6	0	0
0.7	0	0
0.8	0	0
0.9	0	0
1	0	0
0	0.1	0
0.1	0.1	4.47781e-05
0.2	0.1	0.000149419
0.3	0.1	0.000258346
0.4	0.1	0.000328906
0.5	0.1	0.000116857
0.6	0.1	0.00216718
0.7	0.1	0.00177656
0.8	0.1	0.00429919
0.9	0.1	0.00326378
1	0.1	0.00201618
0	0.2	0
0.1	0.2	7.11002e-05
0.2	0.2	0.000251326
0.3	0.2	0.000462494
0.4	0.2	0.000490729
0.5	0.2	0.000986058
0.6	0.2	0.00139113
0.7	0.2	0.000712373
0.8	0.2	0.00066712
0.9	0.2	0.00380885
1	0.2	0.00175806
0	0.3	2.22045e-16
0.1	0.3	7.27628e-05
0.2	0.3	0.00028184
0.3	0.3	0.00052818
0.4	0.3	3.05505e-05
0.5	0.3	0.00437347
0.6	0.3	0.000814909
0.7	0.3	0.000631064
0.8	0.3	0.000146847
0.9	0.3	0.000393107
1	0.3	0.00461427
0	0.4	0
0.1	0.4	6.18942e-05
0.2	0.4	0.000261741
0.3	0.4	0.000310308
0.4	0.4	0.00214001
0.5	0.4	0.000316157
0.6	0.4	0.000794166
0.7	0.4	0.000577594
0.8	0.4	0.000291468
0.9	0.4	0.000120159
1	0.4	0.00103238
0	0.5	0
0.1	0.5	6.34265e-05
0.2	0.5	0.000252564
0.3	0.5	0.000417558
0.4	0.5	0.000611615
0.5	0.5	0.000209374
0.6	0.5	0.000443094
0.7	0.5	0.000477294
0.8	0.5	0.000389429
0.9	0.5	0.000299686
1	0.5	0.000570585
0	0.6	1.44329e-15
0.1	0.6	9.72301e-05
0.2	0.6	0.000296052
0.3	0.6	0.000771127
0.4	0.6	0.000422091
0.5	0.6	0.000184134
0.6	0.6	5.014e-05
0.7	0.6	8.0979e-05
0.8	0.6	0.000206386
0.9	0.6	0.000377284
1	0.6	0.000743757
0	0.7	0
0.1	0.7	0.000157522
0.2	0.7	5.08842e-06
0.3	0.7	0.000302968
0.4	0.7	0.000304555
0.5	0.7	0.000324037
0.6	0.7	0.000341714
0.7	0.7	0.000281192
0.8	0.7	9.09787e-05
0.9	0.7	0.000230878
1	0.7	0.000660054
0	0.8	0
0.1	0.8	0.000208875
0.2	0.8	0.000137359
0.3	0.8	2.16224e-05
0.4	0.8	1.94898e-05
0.5	0.8	4.84573e-05
0.6	0.8	8.52158e-05
0.7	0.8	0.000111973
0.8	0.8	9.3934e-05
0.9	0.8	3.88013e-05
1	0.8	1.45282e-05
0	0.9	0
0.1	0.9	0.000144084
0.2	0.9	0.000153768
0.3	0.9	0.000123128
0.4	0.9	0.000140005
0.5	0.9	0.000190055
0.6	0.9	0.000230095
0.7	0.9	0.000203154
0.8	0.9	7.50631e-05
0.9	0.9	0.000156178
1	0.9	0.000443017
0	1	0
0.1	1	0
0.2	1	0
0.3	1	0
0.4	1	0
0.5	1	0
0.6	1	0
0.7	1	0
0.8	1	0
0.9	1	0
1	1	0
